281904.txt,4983,178,401,290,192,89,64,154,688,27.9944,25.9531,17.1828,1.6292,2.0885,1.5104,0.3069,0.4635,1.0787,0.3333,0.8021,0.5310,3.5833,2.3724,SIGA TECHNOLOGIES INC ,1010086,2016
281905.txt,1761,56,148,98,57,37,24,82,255,31.4464,30.8947,17.9694,1.7500,2.5965,1.7193,0.3776,0.6491,1.0179,0.4211,1.4386,0.8367,4.4737,2.6020,SIGMA LABS  INC. ,788611,2016
281902.txt,52,2,1,2,2,0,0,8,2,26.0000,26.0000,26.0000,1.0000,0.5000,1.0000,0.0000,0.0000,1.0000,0.0000,4.0000,4.0000,1.0000,1.0000,SIERRA PACIFIC POWER CO ,90144,2016
281903.txt,562,18,49,37,24,13,11,33,77,31.2222,23.4167,15.1892,2.0556,2.0417,1.5417,0.3514,0.5417,1.3333,0.4583,1.3750,0.8919,3.2083,2.0811,SIFCO INDUSTRIES INC ,90168,2016
281900.txt,2215,70,132,110,79,31,25,99,316,31.6429,28.0380,20.1364,1.5714,1.6709,1.3924,0.2818,0.3924,1.1286,0.3165,1.2532,0.9000,4.0000,2.8727,SIERRA BANCORP ,1130144,2016
281901.txt,1709,70,125,100,71,29,25,81,264,24.4143,24.0704,17.0900,1.4286,1.7606,1.4085,0.2900,0.4085,1.0143,0.3521,1.1408,0.8100,3.7183,2.6400,SIERRA MONITOR CORP  CA  ,100625,2016
284179.txt,2652,107,202,147,108,39,28,100,370,24.7850,24.5556,18.0408,1.3738,1.8704,1.3611,0.2653,0.3611,1.0093,0.2593,0.9259,0.6803,3.4259,2.5170,Polonia Bancorp Inc ,1528610,2016
284178.txt,1215,41,104,78,48,28,18,53,141,29.6341,25.3125,15.5769,1.9024,2.1667,1.6250,0.3590,0.5833,1.1707,0.3750,1.1042,0.6795,2.9375,1.8077,Pollex  Inc. ,1178377,2016
284177.txt,6092,228,465,359,212,115,79,244,827,26.7193,28.7358,16.9694,1.5746,2.1934,1.6934,0.3203,0.5425,0.9298,0.3726,1.1509,0.6797,3.9009,2.3036,Point Capital  Inc. ,1514183,2016
284174.txt,8220,300,649,484,324,148,105,330,1048,27.4000,25.3704,16.9835,1.6133,2.0031,1.4938,0.3058,0.4568,1.0800,0.3241,1.0185,0.6818,3.2346,2.1653,Plastic2Oil  Inc. ,1381105,2016
284173.txt,4792,186,414,305,195,110,83,167,681,25.7634,24.5744,15.7115,1.6398,2.1231,1.5641,0.3607,0.5641,1.0484,0.4256,0.8564,0.5475,3.4923,2.2328,Plandai Biotechnology  Inc. ,1317880,2016
284172.txt,2869,97,258,184,103,78,51,136,382,29.5773,27.8544,15.5924,1.8969,2.5049,1.7864,0.4239,0.7573,1.0619,0.4951,1.3204,0.7391,3.7087,2.0761,Pivot Pharmaceuticals Inc. ,1464165,2016
284171.txt,2869,97,258,184,103,78,51,136,382,29.5773,27.8544,15.5924,1.8969,2.5049,1.7864,0.4239,0.7573,1.0619,0.4951,1.3204,0.7391,3.7087,2.0761,Pivot Pharmaceuticals Inc. ,1464165,2016
284170.txt,3555,107,239,188,115,69,51,130,518,33.2243,30.9130,18.9096,1.7570,2.0783,1.6348,0.3670,0.6000,1.0748,0.4435,1.1304,0.6915,4.5043,2.7553,Petrogress  Inc. ,1558465,2016
284168.txt,5084,175,367,288,196,93,70,172,799,29.0514,25.9388,17.6528,1.6457,1.8724,1.4694,0.3229,0.4745,1.1200,0.3571,0.8776,0.5972,4.0765,2.7743,Perfumania Holdings  Inc. ,880460,2016
284166.txt,3857,123,295,199,128,68,49,135,525,31.3577,30.1328,19.3819,1.6179,2.3047,1.5547,0.3417,0.5312,1.0407,0.3828,1.0547,0.6784,4.1016,2.6382,PeerLogix  Inc. ,1603494,2016
284165.txt,1743,58,105,66,55,12,9,80,228,30.0517,31.6909,26.4091,1.1379,1.9091,1.2000,0.1818,0.2182,0.9483,0.1636,1.4545,1.2121,4.1455,3.4545,Peekay Boutiques  Inc. ,1595552,2016
284164.txt,377,13,38,28,16,11,5,18,52,29.0000,23.5625,13.4643,2.1538,2.3750,1.7500,0.3929,0.6875,1.2308,0.3125,1.1250,0.6429,3.2500,1.8571,Pazoo  Inc. ,1533427,2016
284163.txt,377,13,38,28,16,11,5,18,52,29.0000,23.5625,13.4643,2.1538,2.3750,1.7500,0.3929,0.6875,1.2308,0.3125,1.1250,0.6429,3.2500,1.8571,Pazoo  Inc. ,1533427,2016
284161.txt,2952,102,224,166,106,52,42,108,426,28.9412,27.8491,17.7831,1.6275,2.1132,1.5660,0.3133,0.4906,1.0392,0.3962,1.0189,0.6506,4.0189,2.5663,Park Place Energy Inc. ,1648636,2016
284160.txt,15,2,2,2,2,0,0,2,1,7.5000,7.5000,7.5000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,Paracap CORP ,1337408,2016
284159.txt,7335,252,594,430,263,165,107,279,945,29.1071,27.8897,17.0581,1.7063,2.2586,1.6350,0.3837,0.6274,1.0437,0.4068,1.0608,0.6488,3.5932,2.1977,Palayan Resources  Inc. ,1612851,2016
284158.txt,1134,43,101,70,42,26,17,43,165,26.3721,27.0000,16.2000,1.6279,2.4048,1.6667,0.3714,0.6190,0.9767,0.4048,1.0238,0.6143,3.9286,2.3571,Pacificorp Holdings Ltd. ,1632053,2016
284155.txt,798,34,67,54,33,18,11,33,110,23.4706,24.1818,14.7778,1.5882,2.0303,1.6364,0.3333,0.5455,0.9706,0.3333,1.0000,0.6111,3.3333,2.0370,PUNTO GROUP  CORP. ,1622244,2016
284150.txt,2067,76,158,116,79,31,28,63,302,27.1974,26.1646,17.8190,1.5263,2.0000,1.4684,0.2672,0.3924,1.0395,0.3544,0.7975,0.5431,3.8228,2.6034,PROFIRE ENERGY INC ,1289636,2016
284149.txt,3198,113,231,176,119,41,34,168,442,28.3009,26.8739,18.1705,1.5575,1.9412,1.4790,0.2330,0.3445,1.0531,0.2857,1.4118,0.9545,3.7143,2.5114,PRIMEENERGY CORP ,56868,2016
284148.txt,7001,251,555,402,278,124,94,260,1000,27.8924,25.1835,17.4154,1.6016,1.9964,1.4460,0.3085,0.4460,1.1076,0.3381,0.9353,0.6468,3.5971,2.4876,PRESSURE BIOSCIENCES INC ,830656,2016
284147.txt,2189,88,172,128,93,31,28,70,300,24.8750,23.5376,17.1016,1.4545,1.8495,1.3763,0.2422,0.3333,1.0568,0.3011,0.7527,0.5469,3.2258,2.3438,PRESIDENTIAL REALTY CORP DE  ,731245,2016
284146.txt,2,1,0,0,0,0,0,0,0,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,PREMIER PACIFIC CONSTRUCTION  INC. ,1589919,2016
284145.txt,4239,155,367,270,162,98,67,132,588,27.3484,26.1667,15.7000,1.7419,2.2654,1.6667,0.3630,0.6049,1.0452,0.4136,0.8148,0.4889,3.6296,2.1778,PREMIER HOLDING CORP. ,1030916,2016
284144.txt,145,6,9,8,5,3,2,3,20,24.1667,29.0000,18.1250,1.3333,1.8000,1.6000,0.3750,0.6000,0.8333,0.4000,0.6000,0.3750,4.0000,2.5000,PRECISION CASTPARTS CORP ,79958,2016
284143.txt,1825,58,138,101,59,35,24,67,207,31.4655,30.9322,18.0693,1.7414,2.3390,1.7119,0.3465,0.5932,1.0172,0.4068,1.1356,0.6634,3.5085,2.0495,POWIN CORP ,1468780,2016
284141.txt,1551,48,113,83,50,34,25,61,223,32.3125,31.0200,18.6867,1.7292,2.2600,1.6600,0.4096,0.6800,1.0417,0.5000,1.2200,0.7349,4.4600,2.6867,POWERDYNE INTERNATIONAL  INC. ,1435617,2016
285472.txt,7061,263,450,346,256,82,62,154,1037,26.8479,27.5820,20.4075,1.3156,1.7578,1.3516,0.2370,0.3203,0.9734,0.2422,0.6016,0.4451,4.0508,2.9971,ASTA FUNDING INC ,1001258,2016
285474.txt,3184,116,248,177,116,57,37,128,448,27.4483,27.4483,17.9887,1.5259,2.1379,1.5259,0.3220,0.4914,1.0000,0.3190,1.1034,0.7232,3.8621,2.5311,ASTIKA HOLDINGS INC. ,1511161,2016
285475.txt,333,11,24,16,10,6,5,18,49,30.2727,33.3000,20.8125,1.4545,2.4000,1.6000,0.3750,0.6000,0.9091,0.5000,1.8000,1.1250,4.9000,3.0625,ATMOS ENERGY CORP ,731802,2016
285476.txt,11174,369,774,586,397,171,126,401,1613,30.2818,28.1461,19.0683,1.5881,1.9496,1.4761,0.2918,0.4307,1.0759,0.3174,1.0101,0.6843,4.0630,2.7526,ATWOOD OCEANICS INC ,8411,2016
285477.txt,8440,314,633,470,348,120,98,265,1311,26.8790,24.2529,17.9574,1.4968,1.8190,1.3506,0.2553,0.3448,1.1083,0.2816,0.7615,0.5638,3.7672,2.7894,AUTOZONE INC ,866787,2016
285478.txt,5112,196,441,328,205,124,93,231,787,26.0816,24.9366,15.5854,1.6735,2.1512,1.6000,0.3780,0.6049,1.0459,0.4537,1.1268,0.7043,3.8390,2.3994,Accenture Holdings plc ,1647339,2016
285479.txt,5163,199,443,330,208,123,92,232,805,25.9447,24.8221,15.6455,1.6583,2.1298,1.5865,0.3727,0.5913,1.0452,0.4423,1.1154,0.7030,3.8702,2.4394,Accenture plc ,1467373,2016
280619.txt,2177,76,175,133,80,55,41,104,298,28.6447,27.2125,16.3684,1.7500,2.1875,1.6625,0.4135,0.6875,1.0526,0.5125,1.3000,0.7820,3.7250,2.2406,MEDIACOM BROADBAND LLC ,1161364,2016
280617.txt,482,14,28,21,15,7,5,20,50,34.4286,32.1333,22.9524,1.5000,1.8667,1.4000,0.3333,0.4667,1.0714,0.3333,1.3333,0.9524,3.3333,2.3810,MEDIA GENERAL INC ,216539,2016
281948.txt,14,2,2,2,2,0,0,2,1,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLM Student Loan Trust 2013-1 ,1565531,2016
280618.txt,2177,76,175,133,80,55,41,104,298,28.6447,27.2125,16.3684,1.7500,2.1875,1.6625,0.4135,0.6875,1.0526,0.5125,1.3000,0.7820,3.7250,2.2406,MEDIACOM BROADBAND CORP ,1161366,2016
281949.txt,14,2,2,2,2,0,0,2,1,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLM Student Loan Trust 2013-2 ,1572987,2016
280615.txt,1468,54,111,90,56,32,26,63,212,27.1852,26.2143,16.3111,1.6667,1.9821,1.6071,0.3556,0.5714,1.0370,0.4643,1.1250,0.7000,3.7857,2.3556,MEDALLION FINANCIAL CORP ,1000209,2016
281946.txt,14,2,2,2,2,0,0,2,1,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLM Student Loan Trust 2012-6 ,1556107,2016
280616.txt,1156,45,89,62,48,15,14,46,154,25.6889,24.0833,18.6452,1.3778,1.8542,1.2917,0.2419,0.3125,1.0667,0.2917,0.9583,0.7419,3.2083,2.4839,MEDGENICS  INC. ,1138776,2016
281947.txt,14,2,2,2,2,0,0,2,1,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLM Student Loan Trust 2012-7 ,1559856,2016
280613.txt,1080,33,81,43,33,14,11,79,149,32.7273,32.7273,25.1163,1.3030,2.4545,1.3030,0.3256,0.4242,1.0000,0.3333,2.3939,1.8372,4.5152,3.4651,MDU RESOURCES GROUP INC ,67716,2016
281944.txt,14,2,2,2,2,0,0,2,1,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLM Student Loan Trust 2012-3 ,1546637,2016
281945.txt,14,2,2,2,2,0,0,2,1,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLM Student Loan Trust 2012-5 ,1551271,2016
280611.txt,2080,73,145,115,78,36,27,82,264,28.4932,26.6667,18.0870,1.5753,1.8590,1.4744,0.3130,0.4615,1.0685,0.3462,1.0513,0.7130,3.3846,2.2957,MDS ENERGY PUBLIC 2013-A LP ,1551390,2016
281942.txt,14,2,2,2,2,0,0,2,1,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLM Student Loan Trust 2012-1 ,1536720,2016
280612.txt,2496,86,174,134,93,40,30,91,316,29.0233,26.8387,18.6269,1.5581,1.8710,1.4409,0.2985,0.4301,1.0814,0.3226,0.9785,0.6791,3.3978,2.3582,MDS ENERGY PUBLIC 2013-A LP ,1551390,2016
281943.txt,14,2,2,2,2,0,0,2,1,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLM Student Loan Trust 2012-2 ,1540960,2016
281940.txt,14,2,2,2,2,0,0,2,1,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLM Student Loan Trust 2011-2 ,1510873,2016
280610.txt,1410,61,122,92,64,26,21,62,184,23.1148,22.0312,15.3261,1.5082,1.9062,1.4375,0.2826,0.4062,1.0492,0.3281,0.9688,0.6739,2.8750,2.0000,MDC PARTNERS INC ,876883,2016
281941.txt,14,2,2,2,2,0,0,2,1,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLM Student Loan Trust 2011-3 ,1510874,2016
285480.txt,1674,56,111,94,60,26,19,67,230,29.8929,27.9000,17.8085,1.6786,1.8500,1.5667,0.2766,0.4333,1.0714,0.3167,1.1167,0.7128,3.8333,2.4468,Adient Ltd ,1670541,2016
285481.txt,6451,214,421,327,226,95,67,216,947,30.1449,28.5442,19.7278,1.5280,1.8628,1.4469,0.2905,0.4204,1.0561,0.2965,0.9558,0.6606,4.1903,2.8960,Advanced BioEnergy  LLC ,1325740,2016
285482.txt,1363,43,93,73,44,26,19,55,235,31.6977,30.9773,18.6712,1.6977,2.1136,1.6591,0.3562,0.5909,1.0233,0.4318,1.2500,0.7534,5.3409,3.2192,Aim Exploration Inc. ,1545232,2016
285483.txt,6676,226,471,356,241,101,76,261,944,29.5398,27.7012,18.7528,1.5752,1.9544,1.4772,0.2837,0.4191,1.0664,0.3154,1.0830,0.7331,3.9170,2.6517,Akoustis Technologies  Inc. ,1584754,2016
285484.txt,1607,58,138,111,65,40,28,72,207,27.7069,24.7231,14.4775,1.9138,2.1231,1.7077,0.3604,0.6154,1.1207,0.4308,1.1077,0.6486,3.1846,1.8649,Almost Never Films Inc. ,1422768,2016
285488.txt,4014,159,353,213,151,64,53,218,540,25.2453,26.5828,18.8451,1.3396,2.3377,1.4106,0.3005,0.4238,0.9497,0.3510,1.4437,1.0235,3.5762,2.5352,Apigee Corp ,1324772,2016
280608.txt,2173,70,152,117,76,35,22,90,306,31.0429,28.5921,18.5726,1.6714,2.0000,1.5395,0.2991,0.4605,1.0857,0.2895,1.1842,0.7692,4.0263,2.6154,MCGRAW HILL FINANCIAL INC ,64040,2016
281939.txt,14,2,2,2,2,0,0,2,1,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLM Student Loan Trust 2011-1 ,1510872,2016
280609.txt,92,6,10,10,6,2,2,6,8,15.3333,15.3333,9.2000,1.6667,1.6667,1.6667,0.2000,0.3333,1.0000,0.3333,1.0000,0.6000,1.3333,0.8000,MDC HOLDINGS INC ,773141,2016
280606.txt,4105,161,367,239,169,69,57,173,584,25.4969,24.2899,17.1757,1.4845,2.1716,1.4142,0.2887,0.4083,1.0497,0.3373,1.0237,0.7238,3.4556,2.4435,MCDONALDS CORP ,63908,2016
281937.txt,14,2,2,2,2,0,0,2,1,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLM Student Loan Trust 2010-1 ,1482912,2016
280607.txt,975,27,56,48,30,15,10,61,136,36.1111,32.5000,20.3125,1.7778,1.8667,1.6000,0.3125,0.5000,1.1111,0.3333,2.0333,1.2708,4.5333,2.8333,MCGRATH RENTCORP ,752714,2016
281938.txt,14,2,2,2,2,0,0,2,1,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLM Student Loan Trust 2010-2 ,1482913,2016
280604.txt,6459,218,377,314,229,83,61,222,904,29.6284,28.2052,20.5701,1.4404,1.6463,1.3712,0.2643,0.3624,1.0505,0.2664,0.9694,0.7070,3.9476,2.8790,MCCORMICK & CO INC ,63754,2016
281935.txt,14,2,2,2,2,0,0,2,1,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLM Private Credit Student Loan Trust 2003-B ,1321771,2016
280605.txt,1641,50,104,84,60,26,22,76,221,32.8200,27.3500,19.5357,1.6800,1.7333,1.4000,0.3095,0.4333,1.2000,0.3667,1.2667,0.9048,3.6833,2.6310,MCDERMOTT INTERNATIONAL INC ,708819,2016
281936.txt,14,2,2,2,2,0,0,2,1,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLM Private Credit Student Loan Trust 2003-C ,1321792,2016
280602.txt,5122,184,406,314,215,89,68,147,682,27.8370,23.8233,16.3121,1.7065,1.8884,1.4605,0.2834,0.4140,1.1685,0.3163,0.6837,0.4682,3.1721,2.1720,MBT FINANCIAL CORP ,1118237,2016
281933.txt,5129,180,442,291,202,87,68,188,658,28.4944,25.3911,17.6254,1.6167,2.1881,1.4406,0.2990,0.4307,1.1222,0.3366,0.9307,0.6460,3.2574,2.2612,SLM CORP ,1032033,2016
280603.txt,11512,386,784,595,412,185,141,325,1558,29.8238,27.9417,19.3479,1.5415,1.9029,1.4442,0.3109,0.4490,1.0674,0.3422,0.7888,0.5462,3.7816,2.6185,MCCLATCHY CO ,1056087,2016
281934.txt,14,2,2,2,2,0,0,2,1,7.0000,7.0000,7.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLM Private Credit Student Loan Trust 2003-A ,1321788,2016
280600.txt,3205,116,223,168,118,46,35,146,477,27.6293,27.1610,19.0774,1.4483,1.8898,1.4237,0.2738,0.3898,1.0172,0.2966,1.2373,0.8690,4.0424,2.8393,MB FINANCIAL INC  MD ,1139812,2016
281931.txt,14362,538,947,774,553,218,175,496,2154,26.6952,25.9711,18.5556,1.4387,1.7125,1.3996,0.2817,0.3942,1.0279,0.3165,0.8969,0.6408,3.8951,2.7829,SL INDUSTRIES INC ,89270,2016
280601.txt,5151,174,362,272,184,84,69,210,769,29.6034,27.9946,18.9375,1.5632,1.9674,1.4783,0.3088,0.4565,1.0575,0.3750,1.1413,0.7721,4.1793,2.8272,MBIA INC ,814585,2016
281932.txt,13,2,2,2,2,0,0,2,1,6.5000,6.5000,6.5000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.5000,0.5000,SLC Student Loan Trust 2010-1 ,1493611,2016
281930.txt,3655,129,290,215,131,89,63,141,529,28.3333,27.9008,17.0000,1.6667,2.2137,1.6412,0.4140,0.6794,1.0155,0.4809,1.0763,0.6558,4.0382,2.4605,SL GREEN REALTY CORP ,1040971,2016
285492.txt,111,4,14,10,3,5,1,7,12,27.7500,37.0000,11.1000,2.5000,4.6667,3.3333,0.5000,1.6667,0.7500,0.3333,2.3333,0.7000,4.0000,1.2000,Arch Therapeutics  Inc. ,1537561,2016
285493.txt,3476,148,266,195,145,61,46,157,504,23.4865,23.9724,17.8256,1.3176,1.8345,1.3448,0.3128,0.4207,0.9797,0.3172,1.0828,0.8051,3.4759,2.5846,Atkore International Group Inc. ,1666138,2016
285494.txt,2567,101,227,171,111,57,40,108,345,25.4158,23.1261,15.0117,1.6931,2.0450,1.5405,0.3333,0.5135,1.0990,0.3604,0.9730,0.6316,3.1081,2.0175,BAKKEN RESOURCES INC ,1450390,2016
285495.txt,1196,47,99,74,47,26,18,45,165,25.4468,25.4468,16.1622,1.5745,2.1064,1.5745,0.3514,0.5532,1.0000,0.3830,0.9574,0.6081,3.5106,2.2297,BALLY  CORP. ,1591565,2016
285496.txt,4946,156,376,283,165,112,76,228,702,31.7051,29.9758,17.4770,1.8141,2.2788,1.7152,0.3958,0.6788,1.0577,0.4606,1.3818,0.8057,4.2545,2.4806,BARNWELL INDUSTRIES INC ,10048,2016
285497.txt,1350,43,83,55,44,11,9,64,169,31.3953,30.6818,24.5455,1.2791,1.8864,1.2500,0.2000,0.2500,1.0233,0.2045,1.4545,1.1636,3.8409,3.0727,BEACON ROOFING SUPPLY INC ,1124941,2016
285498.txt,332,11,26,21,11,9,4,12,45,30.1818,30.1818,15.8095,1.9091,2.3636,1.9091,0.4286,0.8182,1.0000,0.3636,1.0909,0.5714,4.0909,2.1429,BEAZER HOMES USA INC ,915840,2016
285499.txt,1532,55,128,80,56,26,19,61,208,27.8545,27.3571,19.1500,1.4545,2.2857,1.4286,0.3250,0.4643,1.0182,0.3393,1.0893,0.7625,3.7143,2.6000,BECTON DICKINSON & CO ,10795,2016
281929.txt,3655,129,290,215,131,89,63,141,529,28.3333,27.9008,17.0000,1.6667,2.2137,1.6412,0.4140,0.6794,1.0155,0.4809,1.0763,0.6558,4.0382,2.4605,SL GREEN OPERATING PARTNERSHIP  L.P. ,1492869,2016
281927.txt,8756,272,554,452,279,142,94,275,1259,32.1912,31.3835,19.3717,1.6618,1.9857,1.6201,0.3142,0.5090,1.0257,0.3369,0.9857,0.6084,4.5125,2.7854,SKYWEST INC ,793733,2016
281924.txt,1514,56,134,92,66,27,21,55,213,27.0357,22.9394,16.4565,1.6429,2.0303,1.3939,0.2935,0.4091,1.1786,0.3182,0.8333,0.5978,3.2273,2.3152,SKINOVATION PHARMACEUTICAL INC ,1118072,2016
281925.txt,938,37,90,69,38,28,18,41,131,25.3514,24.6842,13.5942,1.8649,2.3684,1.8158,0.4058,0.7368,1.0270,0.4737,1.0789,0.5942,3.4474,1.8986,SKOOKUM SAFETY SOLUTIONS CORP. ,1537048,2016
281922.txt,5307,182,438,310,196,111,80,201,658,29.1593,27.0765,17.1194,1.7033,2.2347,1.5816,0.3581,0.5663,1.0769,0.4082,1.0255,0.6484,3.3571,2.1226,SJW CORP ,766829,2016
281923.txt,1440,45,114,76,48,32,24,57,204,32.0000,30.0000,18.9474,1.6889,2.3750,1.5833,0.4211,0.6667,1.0667,0.5000,1.1875,0.7500,4.2500,2.6842,SKECHERS USA INC ,1065837,2016
281920.txt,674,16,47,36,17,11,7,29,94,42.1250,39.6471,18.7222,2.2500,2.7647,2.1176,0.3056,0.6471,1.0625,0.4118,1.7059,0.8056,5.5294,2.6111,SIRIUS XM HOLDINGS INC. ,908937,2016
284199.txt,3785,115,312,216,120,79,51,147,499,32.9130,31.5417,17.5231,1.8783,2.6000,1.8000,0.3657,0.6583,1.0435,0.4250,1.2250,0.6806,4.1583,2.3102,QUANTRX BIOMEDICAL CORP ,820608,2016
284198.txt,5449,188,503,365,201,169,97,230,782,28.9840,27.1095,14.9288,1.9415,2.5025,1.8159,0.4630,0.8408,1.0691,0.4826,1.1443,0.6301,3.8905,2.1425,QUALITY SYSTEMS  INC ,708818,2016
284196.txt,6500,150,451,349,179,144,84,260,1039,43.3333,36.3128,18.6246,2.3267,2.5196,1.9497,0.4126,0.8045,1.1933,0.4693,1.4525,0.7450,5.8045,2.9771,QLOGIC CORP ,918386,2016
284194.txt,5726,210,486,356,221,123,84,208,776,27.2667,25.9095,16.0843,1.6952,2.1991,1.6109,0.3455,0.5566,1.0524,0.3801,0.9412,0.5843,3.5113,2.1798,QKL Stores Inc. ,808047,2016
284191.txt,4828,147,367,247,156,91,66,178,699,32.8435,30.9487,19.5466,1.6803,2.3526,1.5833,0.3684,0.5833,1.0612,0.4231,1.1410,0.7206,4.4808,2.8300,Pulse Evolution Corp ,1583138,2016
281919.txt,7485,295,492,385,272,126,89,284,977,25.3729,27.5184,19.4416,1.3051,1.8088,1.4154,0.3273,0.4632,0.9220,0.3272,1.0441,0.7377,3.5919,2.5377,SINCLAIR BROADCAST GROUP INC ,912752,2016
281917.txt,7706,259,464,366,276,91,71,282,1100,29.7529,27.9203,21.0546,1.4131,1.6812,1.3261,0.2486,0.3297,1.0656,0.2572,1.0217,0.7705,3.9855,3.0055,SIMON PROPERTY GROUP L P  DE  ,1022344,2016
281918.txt,1635,56,106,78,58,24,19,57,224,29.1964,28.1897,20.9615,1.3929,1.8276,1.3448,0.3077,0.4138,1.0357,0.3276,0.9828,0.7308,3.8621,2.8718,SIMPSON MANUFACTURING CO INC  CA  ,920371,2016
281915.txt,3308,102,243,184,115,66,38,107,471,32.4314,28.7652,17.9783,1.8039,2.1130,1.6000,0.3587,0.5739,1.1275,0.3304,0.9304,0.5815,4.0957,2.5598,SIMMONS FIRST NATIONAL CORP ,90498,2016
281916.txt,916,29,64,45,31,18,16,60,112,31.5862,29.5484,20.3556,1.5517,2.0645,1.4516,0.4000,0.5806,1.0690,0.5161,1.9355,1.3333,3.6129,2.4889,SIMON PROPERTY GROUP INC  DE  ,1063761,2016
281913.txt,127,6,6,6,5,1,1,10,18,21.1667,25.4000,21.1667,1.0000,1.2000,1.2000,0.1667,0.2000,0.8333,0.2000,2.0000,1.6667,3.6000,3.0000,SILVER SPRING NETWORKS INC ,1180079,2016
281911.txt,555,24,40,28,24,8,5,33,74,23.1250,23.1250,19.8214,1.1667,1.6667,1.1667,0.2857,0.3333,1.0000,0.2083,1.3750,1.1786,3.0833,2.6429,SILICON LABORATORIES INC ,1038074,2016
281912.txt,6214,194,480,344,205,132,85,222,873,32.0309,30.3122,18.0640,1.7732,2.3415,1.6780,0.3837,0.6439,1.0567,0.4146,1.0829,0.6453,4.2585,2.5378,SILVER BULL RESOURCES  INC. ,1031093,2016
281910.txt,6804,215,390,284,227,56,46,227,915,31.6465,29.9736,23.9577,1.3209,1.7181,1.2511,0.1972,0.2467,1.0558,0.2026,1.0000,0.7993,4.0308,3.2218,SILGAN HOLDINGS INC ,849869,2016
284188.txt,2274,94,209,156,107,45,36,78,313,24.1915,21.2523,14.5769,1.6596,1.9533,1.4579,0.2885,0.4206,1.1383,0.3364,0.7290,0.5000,2.9252,2.0064,Property Management Corp of America ,1602409,2016
284185.txt,4357,162,358,272,167,98,65,138,577,26.8951,26.0898,16.0184,1.6790,2.1437,1.6287,0.3603,0.5868,1.0309,0.3892,0.8263,0.5074,3.4551,2.1213,Prism Technologies Group  Inc. ,1077370,2016
280659.txt,8330,274,708,545,308,237,153,218,1153,30.4015,27.0455,15.2844,1.9891,2.2987,1.7695,0.4349,0.7695,1.1241,0.4968,0.7078,0.4000,3.7435,2.1156,MGIC INVESTMENT CORP ,876437,2016
280657.txt,5556,203,409,305,208,93,69,211,790,27.3695,26.7115,18.2164,1.5025,1.9663,1.4663,0.3049,0.4471,1.0246,0.3317,1.0144,0.6918,3.7981,2.5902,MGC DIAGNOSTICS Corp ,815093,2016
